id,nome,latitude,longitude,ano,sem,ta
231270,Senador Pompeu,-5.58934375213112,-39.3753253308417,2016,32,3
231280,Senador Sá,-3.35178962803698,-40.4637920044144,2016,17,1
231290,Sobral,-3.68803768376442,-40.3486680336582,2016,32,7
231310,Tabuleiro do Norte,-5.24380386987735,-38.129737128172,2016,32,1
231320,Tamboril,-4.83392858315588,-40.319068513296,2016,32,3
231335,Tejuçuoca,-3.98971180859371,-39.5768263617106,2016,32,2
231355,Tururu,-3.59559523549983,-39.4343635369541,2016,32,2
231395,Varjota,-4.18282228275994,-40.4789932740701,2016,32,3
231400,Várzea Alegre,-6.79184585564321,-39.2989329971137,2016,32,1
231410,Viçosa do Ceará,-3.56601275320063,-41.0916290750336,2016,32,1
530010,Brasília,-15.794087361891,-47.8879054780313,2016,32,52
320030,Alfredo Chaves,-20.630347537232,-40.7600496463911,2016,32,1
320035,Alto Rio Novo,-19.0574996056204,-41.0186843433418,2016,32,1
320060,Aracruz,-19.8232777404467,-40.2762233763624,2016,32,11
320090,Barra de São Francisco,-18.7590890533313,-40.89039862396,2016,32,1
320100,Boa Esperança,-18.5387151622041,-40.3029556431013,2016,32,1
320120,Cachoeiro de Itapemirim,-20.8501123496921,-41.1119188104426,2016,32,3
320130,Cariacica,-20.2946777965172,-40.3905591046775,2016,32,24
320150,Colatina,-19.5362700836217,-40.6303175540319,2016,32,3
320160,Conceição da Barra,-18.5984623008997,-39.7274744194389,2016,32,1
320190,Domingos Martins,-20.3642385223786,-40.6593963545811,2016,32,2
320210,Ecoporanga,-18.3752523795108,-40.8300811593362,2016,32,3
320220,Fundão,-19.9334471176936,-40.4037654440298,2016,32,1
320240,Guarapari,-20.6659745796442,-40.4950210194579,2016,32,7
320250,Ibiraçu,-19.8318799980722,-40.3716661788635,2016,32,1
320320,Linhares,-19.3981059344649,-40.0653057986955,2016,32,7
320334,Marechal Floriano,-20.4267085919717,-40.6803834328881,2016,32,1
320350,Montanha,-18.1268566471782,-40.3634208795715,2016,32,3
320405,Pedro Canário,-18.2971915038956,-39.9549369518726,2016,32,2
320410,Pinheiros,-18.413323343618,-40.2177280801912,2016,32,4
320435,Rio Bananal,-19.2770864859238,-40.3224784282699,2016,32,2
320450,Santa Leopoldina,-20.0988906924926,-40.5332096123378,2016,32,2
320455,Santa Maria de Jetibá,-20.0288140581884,-40.7416178006497,2016,32,1
320480,São José do Calçado,-21.0261302467275,-41.6560878498074,2016,32,1
320490,São Mateus,-18.7184469678596,-39.8582005956105,2016,32,5
320500,Serra,-20.1567698424317,-40.2752170367085,2016,32,40
320501,Sooretama,-19.1919496278562,-40.0964908071322,2016,32,2
320506,Venda Nova do Imigrante,-20.3315181774343,-41.1290532110882,2016,32,1
320510,Viana,-20.3908625111662,-40.4956243354911,2016,32,5
320520,Vila Velha,-20.3383741042139,-40.2939566369471,2016,32,16
320530,Vitória,-20.3201537928533,-40.3222087267266,2016,32,41
520010,Abadiânia,-16.1826718580048,-48.7188121416752,2016,32,1
520025,Águas Lindas de Goiás,-15.7379388562832,-48.2834444362152,2016,32,5
520110,Anápolis,-16.3288257446492,-48.9572179026313,2016,32,9
520140,Aparecida de Goiânia,-16.8221465,-49.2433259277011,2016,32,21
520170,Aragarças,-15.8977681654152,-52.2468547307811,2016,32,1
520340,Bom Jardim de Goiás,-16.2006850337108,-52.1753675713712,2016,32,1
520355,Bonfinópolis,-16.6175284340698,-48.9705799425652,2016,32,1
520393,Buriti de Goiás,-16.1813969764783,-50.4344347563621,2016,32,1
520450,Caldas Novas,-17.7435388676728,-48.621197474689,2016,32,2
520549,Cidade Ocidental,-16.1109591976501,-47.9371306539447,2016,32,1
520620,Cristalina,-16.7694336631642,-47.6068175922326,2016,32,2
520630,Cristianópolis,-17.1955889543854,-48.7122976533102,2016,16,1
520725,Doverlândia,-16.7210370624643,-52.3139804233096,2016,32,1
520800,Formosa,-15.540944627683,-47.3358155764676,2016,32,1
520860,Goianésia,-15.3222887524883,-49.1158101507745,2016,32,1
520870,Goiânia,-16.6733097738389,-49.2558142758158,2016,32,59
520920,Guapó,-16.8313227580374,-49.5367333643017,2016,32,3
521000,Inhumas,-16.3599604740426,-49.5002245065799,2016,32,1
521150,Itumbiara,-18.4176824715349,-49.220870075038,2016,32,3
521180,Jaraguá,-15.7531137828783,-49.3301439342367,2016,32,1
521190,Jataí,-17.8862323338404,-51.7208180375605,2016,32,6
521250,Luziânia,-16.258541,-47.9557200567595,2016,32,9
521300,Maurilândia,-17.9720829886462,-50.3389113971531,2016,32,1
521310,Mineiros,-17.5661675714878,-52.5546671879349,2016,32,1
521350,Monte Alegre de Goiás,-13.2573260767063,-46.8857991383548,2016,32,1
521380,Morrinhos,-17.7352710999441,-49.1101770718855,2016,32,1
521483,Nova Crixás,-14.0956114307068,-50.3420003319155,2016,32,2
521523,Novo Gama,-16.0560782141982,-48.0372112741246,2016,32,4
521570,Palmeiras de Goiás,-16.8069880059216,-49.9227871292957,2016,32,1
521720,Piranhas,-16.420706440486,-51.8218013359508,2016,32,1
521730,Pirenópolis,-15.8533422975454,-48.9625271926179,2016,32,2
521740,Pires do Rio,-17.3005811055154,-48.2802925533446,2016,32,1
521830,Posse,-14.0877335642249,-46.3620104423077,2016,32,1
521880,Rio Verde,-17.7945434019057,-50.9296809301732,2016,32,3
521973,Santo Antônio de Goiás,-16.483121215036,-49.3102428569283,2016,32,1
521975,Santo Antônio do Descoberto,-15.94422351,-48.2560064258403,2016,32,1
522010,São Luís de Montes Belos,-16.51981015978,-50.3742880027313,2016,32,1
522045,Senador Canedo,-16.71857532,-49.0879668327789,2016,32,3
522140,Trindade,-16.6553504288294,-49.4890992025778,2016,32,1
522185,Valparaíso de Goiás,-16.0695752570385,-47.9841113505533,2016,32,6
210005,Açailândia,-4.95137700016248,-47.5066645931119,2016,32,5
210020,Alcântara,-2.40327652507917,-44.4170125372846,2016,32,2
210030,Aldeias Altas,-4.63077949515206,-43.4687348529398,2016,32,2
210060,Amarante do Maranhão,-5.55766200018214,-46.7506375454972,2016,32,2
210080,Anapurus,-3.66703466234686,-43.1057925096893,2016,32,2
210083,Apicum-Açu,-1.53059157775486,-45.0766520734486,2016,32,3
210090,Araioses,-2.88925584643306,-41.8991394498654,2016,32,1
210110,Axixá,-2.83779683713212,-44.0545858090773,2016,32,2
210120,Bacabal,-4.23152462978051,-44.7815559640891,2016,32,4
210125,Bacabeira,-2.98582477877569,-44.3154229865671,2016,32,1
210130,Bacuri,-1.72404631847323,-45.1373489396265,2016,32,1
210140,Balsas,-7.53116999024552,-46.0389926733405,2016,32,3
210150,Barão de Grajaú,-6.75895520558046,-43.0264526994269,2016,32,1
210160,Barra do Corda,-5.5083395,-45.239011016111,2016,32,3
210170,Barreirinhas,-2.75008594875811,-42.8278025132041,2016,32,2
210190,Bequimão,-2.4620629950811,-44.7857301568673,2016,32,1
210207,Bom Lugar,-4.37550960146424,-45.0311078563238,2016,32,1
210232,Buriticupu,-4.32594772630155,-46.451495319051,2016,32,8
210235,Buritirana,-5.58891514171156,-47.0172250932177,2016,32,1
210255,Campestre do Maranhão,-6.16471664583519,-47.3676328633342,2016,32,2
210270,Cantanhede,-3.62836431187274,-44.381816135839,2016,32,1
210280,Carolina,-7.33078300523913,-47.4700918028279,2016,32,3
210300,Caxias,-4.86167499015957,-43.3585394285192,2016,32,1
210315,Centro do Guilherme,-2.4569850818082,-46.0399601131872,2016,32,1
210320,Chapadinha,-3.74002452,-43.361120781752,2016,32,4
210330,Codó,-4.45133750014621,-43.8860802350324,2016,32,2
210340,Coelho Neto,-4.25473750013981,-43.0140136155495,2016,32,1
210350,Colinas,-6.02736552019732,-44.2497802305352,2016,32,1
210360,Coroatá,-4.128976,-44.1255992014644,2016,32,4
210370,Cururupu,-1.8255207812193,-44.8677616169761,2016,32,2
210375,Davinópolis,-5.53445621610635,-47.4049963875281,2016,32,1
210380,Dom Pedro,-5.03844763516531,-44.4400099109689,2016,32,3
210400,Esperantinópolis,-4.87030089747643,-44.8860686990188,2016,32,1
210410,Fortaleza dos Nogueiras,-6.9659260874923,-46.1855575419836,2016,32,4
210420,Fortuna,-5.73622413247702,-44.1606284272259,2016,32,2
210455,Governador Edison Lobão,-5.74741173851254,-47.3689358390373,2016,32,2
210467,Governador Nunes Freire,-2.13496236,-45.8814811327942,2016,32,4
210480,Grajaú,-5.81854843133104,-46.1423956359934,2016,32,3
210500,Humberto de Campos,-2.59122397226084,-43.4650921443146,2016,32,1
210510,Icatu,-2.77482786309925,-44.06584846864,2016,32,1
210530,Imperatriz,-5.52652402518114,-47.4798108057682,2016,32,11
210540,Itapecuru Mirim,-3.39904548011184,-44.354263390434,2016,32,1
210550,João Lisboa,-5.45366294155917,-47.4050361497684,2016,32,1
210596,Lagoa Grande do Maranhão,-4.99312373713713,-45.3906142793613,2016,32,1
210598,Lajeado Novo,-6.19160922666686,-47.0324475171004,2016,32,2
210600,Lima Campos,-4.51704598721753,-44.4693403292236,2016,32,3
210610,Loreto,-7.09445416538222,-45.1392416375273,2016,32,3
210632,Maracaçumé,-2.05616454951514,-45.9586390371679,2016,32,1
210640,Mata Roma,-3.61904550989372,-43.1203894235718,2016,32,3
210660,Matões,-5.52246501943405,-43.201208282913,2016,32,1
210675,Miranda do Norte,-3.56264477442983,-44.5842756917321,2016,32,1
210680,Mirinzal,-2.06422419159107,-44.7857559864783,2016,32,1
210700,Montes Altos,-5.82856250416417,-47.0704395080146,2016,32,1
210725,Nova Colinas,-7.12056600356251,-46.2593252229153,2016,32,1
210750,Paço do Lumiar,-2.528063,-44.0986923548404,2016,32,9
210770,Paraibano,-6.43182541413892,-43.9857620488226,2016,32,5
210780,Parnarama,-5.6844671764059,-43.0904013534701,2016,32,1
210820,Pedreiras,-4.56935068809905,-44.6037348763271,2016,32,2
210850,Pindaré-Mirim,-3.60550057491389,-45.3468679178433,2016,32,1
210860,Pinheiro,-2.5227405,-45.0839266012937,2016,32,1
210870,Pio XII,-3.88758753012782,-45.169960388665,2016,32,4
210900,Porto Franco,-6.35418186391414,-47.3821649019193,2016,32,2
210910,Presidente Dutra,-5.28237425775883,-44.4929188624246,2016,32,2
210930,Presidente Vargas,-3.40201152220656,-44.0334018673342,2016,32,1
210945,Raposa,-2.41507490262868,-44.1025161642031,2016,32,2
210955,Ribamar Fiquene,-5.93382285881857,-47.3834777870799,2016,32,1
210960,Rosário,-2.941543035,-44.2475185952615,2016,32,4
210990,Santa Inês,-3.65857452,-45.3782724523024,2016,32,4
211000,Santa Luzia,-3.968391465,-45.6650117249372,2016,32,3
211020,Santa Rita,-3.13411676567102,-44.3199480818757,2016,32,1
211027,Santo Amaro do Maranhão,-2.5027211989687,-43.2552849422448,2016,32,1
211030,Santo Antônio dos Lopes,-4.87381957559703,-44.3614474338019,2016,32,1
211040,São Benedito do Rio Preto,-3.33276600373026,-43.5299918701629,2016,32,2
211050,São Bento,-2.6970075,-44.8283451799242,2016,32,2
211060,São Bernardo,-3.36543651011074,-42.4230096609141,2016,32,1
211065,São Domingos do Azeitão,-6.80442500975138,-44.6504239102536,2016,32,1
211070,São Domingos do Maranhão,-5.5656420001824,-44.3928792568666,2016,32,2
211085,São Francisco do Brejão,-5.13020078716627,-47.3911373985947,2016,32,1
211100,São João Batista,-2.95333291245805,-44.8117618530648,2016,32,1
211110,São João dos Patos,-6.4982081521098,-43.7029101657958,2016,32,3
211120,São José de Ribamar,-2.55585852,-44.0575481150532,2016,32,13
211130,São Luís,-2.53188598508339,-44.2979185642444,2016,32,89
211176,Senador La Rocque,-5.44183249517839,-47.2891914239822,2016,32,2
211178,Serrano do Maranhão,-1.85264554172752,-45.1146408497435,2016,32,1
211210,Timbiras,-4.253840505,-43.9384339738391,2016,32,2
211220,Timon,-5.10068111012935,-42.8337278988597,2016,32,5
211223,Trizidela do Vale,-4.57012685660997,-44.6106851966461,2016,32,2
211240,Turiaçu,-1.66902204768173,-45.3691524172241,2016,32,2
211250,Tutóia,-2.76355019688869,-42.2768472076943,2016,32,1
211260,Urbano Santos,-3.20840949958587,-43.4042484723562,2016,32,1
211270,Vargem Grande,-3.54189600011652,-43.9166644901652,2016,32,2
211280,Viana,-3.21456251306625,-45.0013066952616,2016,32,1
211400,Zé Doca,-3.2754805,-45.657697860605,2016,32,1
310080,Aguanil,-20.9374322025454,-45.3894653434948,2016,32,1
310260,Andradas,-22.0728073441089,-46.575583000941,2016,32,1
310300,Antônio Dias,-19.651466672642,-42.8695452089701,2016,32,1
310460,Astolfo Dutra,-21.3112038507544,-42.8596443142027,2016,32,1
310560,Barbacena,-21.2249153847091,-43.7761933160596,2016,32,1
310620,Belo Horizonte,-19.9375242937751,-43.9264531735305,2016,32,18
310670,Betim,-19.9653792400851,-44.1975511032666,2016,32,8
310740,Bom Despacho,-19.737596333881,-45.2541151985748,2016,32,1
310920,Buenópolis,-17.8742562843054,-44.1807884588015,2016,32,1
311180,Canápolis,-18.7216637220479,-49.2040544543899,2016,32,1
311270,Capitão Enéas,-16.3209151363553,-43.7054128998982,2016,32,1
311530,Cataguases,-21.3892484232128,-42.6920846108201,2016,32,2
311547,Catuti,-15.3573788763445,-42.9635229642327,2016,32,1
311690,Comendador Gomes,-19.7002146271412,-49.0814302053372,2016,32,1
311800,Congonhas,-20.5046427885581,-43.8568926496971,2016,16,1
311860,Contagem,-19.9434459056633,-44.0663446487239,2016,32,10
311940,Coronel Fabriciano,-19.5250528393467,-42.624346577298,2016,32,3
311950,Coronel Murta,-16.6102682357247,-42.1848038231002,2016,32,1
312090,Curvelo,-18.7554807216307,-44.4283989683234,2016,32,2
312125,Delta,-19.9774726891388,-47.7729714324773,2016,32,1
312230,Divinópolis,-20.142073974582,-44.8938855338723,2016,32,1
312410,Esmeraldas,-19.7592007437738,-44.3148069192277,2016,32,2
312420,Espera Feliz,-20.6437078083015,-41.9139350169683,2016,32,1
312570,Felixlândia,-18.7543565615242,-44.8965866173716,2016,32,1
312710,Frutal,-20.0258978750723,-48.9391537102571,2016,32,2
312770,Governador Valadares,-18.8528824033103,-41.9470813340288,2016,32,5
312980,Ibirité,-20.0280377506555,-44.0566646387867,2016,32,2
313010,Igarapé,-20.0699086840598,-44.3011578802931,2016,32,2
313260,Itamarati de Minas,-21.4194556178374,-42.8185933585145,2016,32,1
313320,Itanhomi,-19.1716889295635,-41.864931837144,2016,32,1
313330,Itaobim,-16.5595259169948,-41.4989769803723,2016,32,1
313340,Itapagipe,-19.9032958273788,-49.3698210446178,2016,32,1
313380,Itaúna,-20.0744355868074,-44.5782765780477,2016,32,1
313670,Juiz de Fora,-21.7609243086743,-43.3488172724747,2016,32,1
313700,Ladainha,-17.6244796696875,-41.740449939658,2016,32,1
313760,Lagoa Santa,-19.6258505201125,-43.8952876969413,2016,32,1
313970,Maravilhas,-19.5146797200647,-44.6760761301857,2016,32,1
314050,Martinho Campos,-19.3297423483367,-45.2386503971405,2016,32,1
314140,Medina,-16.2247956209704,-41.47630906692,2016,32,1
314270,Montalvânia,-14.4203647785697,-44.3636205825571,2016,32,1
314280,Monte Alegre de Minas,-18.8691667166174,-48.8771169089609,2016,32,1
314290,Monte Azul,-15.1553385887242,-42.8731654940395,2016,32,1
314330,Montes Claros,-16.7227066399838,-43.8654224343832,2016,32,6
314480,Nova Lima,-19.9838929938666,-43.8497833626163,2016,32,3
314500,Nova Ponte,-19.1688916492638,-47.670570749698,2016,32,1
314510,Nova Resende,-21.1266519125721,-46.4170291046065,2016,6,1
314520,Nova Serrana,-19.875867380562,-44.9855787363319,2016,32,1
314610,Ouro Preto,-20.3867763678658,-43.5064475197137,2016,32,1
314740,Paraopeba,-19.2814289520739,-44.403116870288,2016,32,1
314870,Pedra Azul,-16.0059227890656,-41.2817519782488,2016,32,1
314930,Pedro Leopoldo,-19.6183958909548,-44.045883960309,2016,32,1
315230,Porto Firme,-20.6682669693677,-43.0914109084357,2016,32,1
315240,Poté,-17.8013694472947,-41.7883855248752,2016,32,1
315280,Prata,-19.3082112062986,-48.9238460694599,2016,32,1
315320,Presidente Juscelino,-18.6407817383921,-44.0541822751655,2016,32,1
315330,Presidente Kubitschek,-18.6154898025756,-43.5574479486812,2016,7,1
315420,Resende Costa,-20.9173692442954,-44.2394035043136,2016,32,1
315460,Ribeirão das Neves,-19.766022015498,-44.085823649141,2016,32,1
315700,Salinas,-16.1698557321158,-42.2935064722757,2016,32,2
315720,Santa Bárbara,-19.9655911927172,-43.4052209879755,2016,32,1
315780,Santa Luzia,-19.7676168525221,-43.8500072606321,2016,32,2
315895,Santana do Paraíso,-19.3690985235546,-42.5525829490449,2016,32,1
316060,Santo Hipólito,-18.2878101900473,-44.2216982205234,2016,32,1
316553,Sarzedo,-20.0345349207995,-44.1458673612766,2016,32,1
316720,Sete Lagoas,-19.4582874187508,-44.239594615621,2016,32,3
316830,Taquaraçu de Minas,-19.6738480484131,-43.6871427896688,2016,32,1
316860,Teófilo Otoni,-17.862539808014,-41.5096351657897,2016,32,1
316870,Timóteo,-19.5840503585078,-42.6439423108068,2016,32,1
316930,Três Corações,-21.6959657769093,-45.254936873167,2016,32,1
316935,Três Marias,-18.2059212240174,-45.2257352467415,2016,32,1
316990,Ubá,-21.1185969514978,-42.936786464392,2016,32,1
317010,Uberaba,-19.7135346071021,-47.9836248955742,2016,32,8
317020,Uberlândia,-18.9189986093056,-48.2779501847345,2016,32,12
317070,Varginha,-21.5570800390634,-45.4318861442786,2016,32,1
317120,Vespasiano,-19.6930304397713,-43.9199151867378,2016,32,2
317130,Viçosa,-20.7520720070293,-42.8794773756709,2016,32,1
500090,Antônio João,-22.1946853905287,-55.9480815053866,2016,32,1
500110,Aquidauana,-20.4746543469162,-55.7906160902267,2016,32,1
500124,Aral Moreira,-22.9478813290856,-55.6307614468625,2016,32,1
500210,Bela Vista,-22.1159761784366,-56.5313145677842,2016,32,1
500270,Campo Grande,-20.4580299878639,-54.6157435664588,2016,32,15
500280,Caracol,-22.0127382891948,-57.0259387643523,2016,32,1
500290,Cassilândia,-19.1094073707569,-51.7315768884039,2016,32,2
500370,Dourados,-22.2272355368988,-54.8112891228926,2016,32,9
500380,Fátima do Sul,-22.3754232110589,-54.5163759902411,2016,32,1
500470,Ivinhema,-22.3016035627085,-53.8269701470603,2016,25,1
500620,Nova Andradina,-22.2487593127534,-53.3515738148688,2016,32,1
500625,Novo Horizonte do Sul,-22.6549531055812,-53.8608865570425,2016,32,1
500630,Paranaíba,-19.6773717332006,-51.1887077083698,2016,32,1
500660,Ponta Porã,-22.4861870787603,-55.7108501778637,2016,32,2
510025,Alta Floresta,-9.87172259661951,-56.0916104404738,2016,32,1
510030,Alto Araguaia,-17.3155899403964,-53.2202603299843,2016,32,2
510040,Alto Garças,-16.9467221760397,-53.5284541196243,2016,32,2
510060,Alto Taquari,-17.8347436507218,-53.2819931222741,2016,32,1
510130,Arenápolis,-14.4555216659758,-56.8444892395472,2016,32,1
510140,Aripuanã,-10.1725236954827,-59.4486163791619,2016,32,1
510180,Barra do Garças,-15.8887114516953,-52.2603297567721,2016,32,2
510250,Cáceres,-16.0740956303637,-57.6747623072181,2016,32,56
510260,Campinápolis,-14.5396174299416,-52.7974947505792,2016,32,1
510267,Campo Verde,-15.5537042703149,-55.1716554148957,2016,32,2
510270,Canarana,-13.559229509583,-52.2734568634775,2016,32,1
510305,Cláudia,-11.5053107376487,-54.8741824477688,2016,32,1
510320,Colíder,-10.8040897790092,-55.4642305419601,2016,32,1
510330,Comodoro,-13.6605599169829,-59.7904309944221,2016,32,1
510340,Cuiabá,-15.5699890131206,-56.0732520381911,2016,32,37
510343,Curvelândia,-15.6093061708567,-57.9171149786644,2016,32,2
510395,Glória D'Oeste,-15.7679623095483,-58.314485588724,2016,32,2
510410,Guarantã do Norte,-9.95407323364261,-54.9160573112722,2016,32,1
510420,Guiratinga,-16.3483892680666,-53.7609640294195,2016,32,1
510460,Itiquira,-17.2068250553657,-54.1443008960004,2016,32,4
510480,Jaciara,-15.9648381841494,-54.9641881751901,2016,32,2
510500,Jauru,-15.3418963815145,-58.8798383973631,2016,32,1
510510,Juara,-11.2503599784852,-57.5131232183312,2016,32,1
510515,Juína,-11.4220180322681,-58.7622171517695,2016,32,1
510523,Lambari D'Oeste,-15.3155012400441,-58.0058251786064,2016,32,1
510525,Lucas do Rio Verde,-13.0704649508999,-55.9217707091117,2016,32,3
510560,Matupá,-10.1721074662032,-54.9318057201458,2016,32,1
510562,Mirassol d'Oeste,-15.6740707810881,-58.0979035689912,2016,32,10
510622,Nova Mutum,-13.832725692724,-56.1100052480978,2016,32,2
510630,Paranatinga,-14.4276984800989,-54.0540919919065,2016,32,3
510637,Pedra Preta,-16.6222104158826,-54.4713956382101,2016,32,3
510642,Peixoto de Azevedo,-10.2448420827714,-54.9922974013688,2016,32,2
510675,Pontes e Lacerda,-15.22972757111,-59.3380018443657,2016,32,2
510680,Porto dos Gaúchos,-11.5338400294576,-57.4083538380051,2016,32,1
510700,Poxoréo,-15.818135556981,-54.4007326559538,2016,32,1
510704,Primavera do Leste,-15.5522935931141,-54.3000532591227,2016,32,1
510706,Querência,-12.5922996263044,-52.2098919155942,2016,32,1
510720,Rio Branco,-15.2356828101436,-58.1179393479916,2016,32,1
510760,Rondonópolis,-16.4701628734998,-54.6335870401784,2016,32,99
510775,Salto do Céu,-15.1358245747687,-58.1267518070165,2016,32,2
510729,São José do Povo,-16.4663303087874,-54.2562463683381,2016,32,3
510730,São José do Rio Claro,-13.4520683374105,-56.7215837606849,2016,13,1
510710,São José dos Quatro Marcos,-15.6271057366723,-58.176505937373,2016,32,1
510787,Sapezal,-13.5381953534711,-58.8121380141755,2016,32,3
510790,Sinop,-11.8580053080776,-55.5009220023868,2016,32,2
510792,Sorriso,-12.5517767078455,-55.7259136750913,2016,32,4
510795,Tangará da Serra,-14.623784750468,-57.4912991530603,2016,32,2
510800,Tapurah,-12.7320686313157,-56.5194858964735,2016,32,1
510810,Tesouro,-16.0752374012224,-53.5558439620298,2016,32,2
510840,Várzea Grande,-15.6580648240885,-56.1446637401866,2016,32,9
150010,Abaetetuba,-1.72346986284591,-48.8844038207231,2016,32,1
150060,Altamira,-3.20565951,-52.2143763052078,2016,32,5
150070,Anajás,-0.984451394008702,-49.945001040544,2016,32,1
150080,Ananindeua,-1.36871356826946,-48.372066654168,2016,32,4
150090,Augusto Corrêa,-1.02292101,-46.6416457856711,2016,32,3
150140,Belém,-1.459845,-48.4878256874876,2016,32,13
150150,Benevides,-1.361437515,-48.2418364505703,2016,32,2
150210,Cametá,-2.24683848,-49.497830168997,2016,32,2
150215,Canaã dos Carajás,-6.5321966156294,-49.8489584319153,2016,32,1
150240,Castanhal,-1.29575680504525,-47.9266431419442,2016,32,1
150270,Conceição do Araguaia,-8.26486353,-49.2645008124957,2016,32,1
150280,Curralinho,-1.80942341966693,-49.7915228470854,2016,32,6
150285,Curuá,-1.88992870430549,-55.1196786087308,2016,32,1
150293,Dom Eliseu,-4.29077772,-47.5559148859934,2016,32,1
150295,Eldorado do Carajás,-6.10352516107139,-49.3739519421522,2016,32,1
150330,Igarapé-Miri,-1.983116,-48.9622994689466,2016,32,1
150345,Ipixuna do Pará,-2.5575285,-47.4997175887983,2016,32,1
150350,Irituia,-1.771474995,-47.4407556128483,2016,32,1
150370,Itupiranga,-5.12883702636091,-49.3244258612861,2016,32,1
150400,Limoeiro do Ajuru,-1.8919485,-49.3815339012019,2016,32,1
150405,Mãe do Rio,-2.04770744079076,-47.5522901794773,2016,32,1
150420,Marabá,-5.35260576313025,-49.1420253334067,2016,32,2
150442,Marituba,-1.3464172655758,-48.340535877783,2016,32,2
150503,Novo Progresso,-7.03483591328812,-55.4198701179784,2016,32,2
150549,Palestina do Pará,-5.74993410622605,-48.3217937261637,2016,32,1
150553,Parauapebas,-6.07272988763184,-49.900780634297,2016,32,1
150570,Ponta de Pedras,-1.3965999975235,-48.8717855600433,2016,32,1
150613,Redenção,-8.0276045,-50.0296418255093,2016,32,2
150618,Rondon do Pará,-4.77782172703555,-48.0699737493982,2016,32,1
150635,Santa Bárbara do Pará,-1.22943946699244,-48.2977406497887,2016,32,1
150670,Santana do Araguaia,-9.329424525,-50.344804321129,2016,32,1
150680,Santarém,-2.43621332999996,-54.7185701672711,2016,32,1
150745,São Geraldo do Araguaia,-6.39895797,-48.5557124861926,2016,32,1
150760,São Miguel do Guamá,-1.61713591449048,-47.4824089444892,2016,32,2
150780,Senador José Porfírio,-2.59485041832352,-51.9530564180171,2016,32,1
150810,Tucuruí,-3.76688908431164,-49.6671843672248,2016,32,2
150812,Ulianópolis,-3.75719301,-47.5031447549992,2016,32,1
150815,Uruará,-3.7065285,-53.7370310504594,2016,32,3
150835,Vitória do Xingu,-2.8837657102288,-52.0112603538154,2016,32,1
250010,Água Branca,-7.51107015055765,-37.6422090442572,2016,32,3
250020,Aguiar,-7.09480576245307,-38.1775818446374,2016,32,3
250040,Alagoa Nova,-7.05779882533355,-35.75945653982,2016,32,2
250050,Alagoinha,-6.94814040463241,-35.5454913506159,2016,32,2
250053,Alcantil,-7.74147703829654,-36.0606043308864,2016,32,3
250057,Algodão de Jandaíra,-6.90469403776756,-36.0060933987894,2016,32,1
250060,Alhandra,-7.43299530218586,-34.9119851554492,2016,32,20
250077,Aparecida,-6.78369514151856,-38.0833382545419,2016,32,1
250090,Arara,-6.82619172120958,-35.7595417215504,2016,32,1
250100,Araruna,-6.53144702131672,-35.7359805119437,2016,32,2
250110,Areia,-6.965515,-35.7033914011072,2016,32,3
250135,Assunção,-7.0763269436714,-36.7331874760572,2016,32,1
250140,Baía da Traição,-6.67952912303058,-34.9499310949655,2016,32,2
250150,Bananeiras,-6.74963727499996,-35.6315999027685,2016,32,1
250180,Bayeux,-7.132276485,-34.9291858200857,2016,32,25
250190,Belém,-6.69404260977741,-35.5362740820625,2016,32,2
250200,Belém do Brejo do Cruz,-6.18857499767009,-37.5395024822564,2016,32,1
250205,Bernardino Batista,-6.45354779321651,-38.5488692212462,2016,32,1
250250,Boqueirão,-7.48264791987131,-36.133404750711,2016,32,2
250270,Borborema,-6.80430588310093,-35.5993759656005,2016,32,1
250280,Brejo do Cruz,-6.3477076067963,-37.5001626416753,2016,32,2
250290,Brejo dos Santos,-6.37618330821286,-37.8237101751213,2016,32,2
250300,Caaporã,-7.51428764137233,-34.9178501439554,2016,32,14
250320,Cabedelo,-6.96698306327964,-34.8394300208048,2016,32,19
250330,Cachoeira dos Índios,-6.92393585280371,-38.6783031916559,2016,32,1
250340,Cacimba de Areia,-7.12847337694278,-37.1582169542224,2016,32,2
250350,Cacimba de Dentro,-6.64001674704108,-35.7928209013797,2016,32,5
250355,Cacimbas,-7.21235930264992,-37.0604021093534,2016,32,8
250360,Caiçara,-6.61746979091996,-35.4691142820996,2016,32,1
250370,Cajazeiras,-6.8904645,-38.5605303718409,2016,32,2
250380,Caldas Brandão,-7.17175143704308,-35.3423820919597,2016,32,4
250400,Campina Grande,-7.22149704,-35.8838591147815,2016,32,15
250403,Capim,-6.91084437486816,-35.1677387140512,2016,32,4
250430,Catolé do Rocha,-6.346752995,-37.7485000905939,2016,32,13
250435,Caturité,-7.41961832073032,-36.0206588240689,2016,32,2
250440,Conceição,-7.56022508662484,-38.5091579595304,2016,32,4
250450,Condado,-6.91230677729076,-37.6039713346287,2016,32,3
250460,Conde,-7.26357182671599,-34.9071513370733,2016,32,20
250470,Congo,-7.79257077750369,-36.6615328551699,2016,32,1
250480,Coremas,-7.01691828418342,-37.945537275175,2016,32,4
250490,Cruz do Espírito Santo,-7.14133696188833,-35.0914891261586,2016,32,1
250523,Cuité de Mamanguape,-6.91415747337448,-35.2528248925397,2016,32,2
